timestamp,user,location,component,pid,content,eventid,label
1730902314,root,webserver,sshd,2551.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1707521779,root,internet,nginx,2112.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1712624680,guest,app,app,5980.0,configuration updated by admin,ENG,NORMAL
1707584948,intruder,webserver,postfix,8531.0,Critical data corruption on block device,ANOM,ANOMALY
1730316699,root,dn73,sshd,2995.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131566676,cn424,cn424/cn424,ntpd,12754.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1131567144,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1730743020,-,webserver,nginx,3319.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131566750,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1705906297,svc,dn73,sshd,1215.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1708952579,svc,dn3,sshd,4306.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1715258925,service,app,service,669.0,multiple failed login attempts detected,ENG,NORMAL
1734866740,admin,dn228,sshd,3651.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131566679,bn27,bn27/bn27,ntpd,22307.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1729809462,root,webserver,nginx,3092.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1733364004,guest,app,scheduler,2825.0,password change requested,ENG,NORMAL
1131567117,bn455,bn455/bn455,ntpd,31532.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1716948399,user1,dn73,sshd,4523.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1730841760,admin,app,service,9738.0,multiple failed login attempts detected,ENG,NORMAL
1131567033,cn770,cn770/cn770,ntpd,28162.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1713944548,-,webserver,nginx,2579.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1724797741,root,dn228,sshd,1484.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1723404829,root,webserver,sshd,3050.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131567242,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,NORMAL
1131566939,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,NORMAL
1719787716,-,webserver,nginx,4522.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1732102754,admin,dn228,sshd,529.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1732485900,root,webserver,sshd,1703.0,session opened for user root by (uid=0),AUTH,NORMAL
1723841661,guest,app,cron,3583.0,multiple failed login attempts detected,ENG,NORMAL
1131566819,cn232,cn232/cn232,ntpd,10673.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1732669728,svc,dn73,sshd,1203.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1706266484,root,dn228,sshd,4453.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1730066108,unknown,app,cron,4766.0,background job executed successfully,ENG,NORMAL
1727864225,admin,app,cron,2397.0,suspicious activity observed for user john,ENG,NORMAL
1705988529,unknown,webserver,sshd,905.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1723616158,-,webserver,nginx,1650.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1729435807,guest,app,service,2210.0,user login successful,ENG,NORMAL
1714487417,service,app,service,3512.0,user logout completed,ENG,NORMAL
1719557560,-,webserver,nginx,4869.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1721760619,root,dn73,sshd,2210.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1709971743,svc,webserver,sshd,3300.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1709833963,attacker,dmz,kernel,499.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1731426867,unknown,dmz,kernel,3080.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1707297018,-,webserver,nginx,1873.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1715056386,admin,dn73,sshd,848.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1721675624,service,app,cron,5085.0,suspicious activity observed for user john,ENG,NORMAL
1733874573,guest,app,scheduler,8238.0,background job executed successfully,ENG,NORMAL
1725650321,admin,app,cron,1464.0,file downloaded from suspicious domain,ENG,NORMAL
1131566533,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,NORMAL
1724414716,admin,app,scheduler,9133.0,background job executed successfully,ENG,NORMAL
1131566461,dn261,dn261/dn261,crond(pam_unix),2907.0,session closed for user root,E117,NORMAL
1131566662,bn932,bn932/bn932,ntpd,25246.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1131566824,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131566593,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,NORMAL
1724936834,svc,dn228,sshd,1835.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1731165165,root,dn3,sshd,5557.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131566912,cn132,cn132/cn132,ntpd,29020.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1727785789,svc,dn73,sshd,2548.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1708013788,svc,dn228,sshd,3041.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566542,dn752,dn752/dn752,ntpd,31276.0,"synchronized to 10.100.30.250, stratum 3",E125,NORMAL
1131567010,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1131567054,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,NORMAL
1732555639,admin,app,app,605.0,password change requested,ENG,NORMAL
1131566951,cn1012,cn1012/cn1012,ntpd,19634.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1727443444,admin,dn3,sshd,3535.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1715889189,root,dn228,sshd,2138.0,session opened for user root by (uid=0),AUTH,NORMAL
1724959199,-,webserver,nginx,2978.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1732974892,user1,dn73,sshd,326.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567293,cn254,cn254/cn254,ntpd,10022.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131567021,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,NORMAL
1131566501,aadmin1,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,NORMAL
1733464332,root,webserver,sshd,1368.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1715200624,user1,dn73,sshd,2532.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566754,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,NORMAL
1720895887,-,webserver,nginx,3164.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1729864373,service,app,scheduler,5826.0,file downloaded from suspicious domain,ENG,NORMAL
1715054956,attacker,internet,postfix,6184.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1131567050,#8#,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,NORMAL
1706398634,root,webserver,sshd,4674.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1733112958,intruder,dmz,nginx,5309.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1730080701,user1,dn3,sshd,3032.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566461,dn731,dn731/dn731,crond(pam_unix),2916.0,session opened for user root by (uid=0),E118,NORMAL
1131567110,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1726519593,-,webserver,nginx,1542.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1711083620,unknown,internet,postfix,8153.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1131567054,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,NORMAL
1709727853,-,webserver,nginx,1144.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131566670,cn534,cn534/cn534,ntpd,16244.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1717302677,user1,webserver,sshd,3880.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1728704644,intruder,internet,app,5791.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1131566994,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,NORMAL
1733534824,-,webserver,nginx,2448.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1719830152,service,app,scheduler,9728.0,file downloaded from suspicious domain,ENG,NORMAL
1721762195,intruder,dbserver,app,4965.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1707025405,svc,dn3,sshd,2961.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1717890479,-,webserver,nginx,1929.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1709517278,service,app,service,4101.0,user login successful,ENG,NORMAL
1131566937,cn853,cn853/cn853,ntpd,27979.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,removing chargen,E106,NORMAL
1131566919,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,NORMAL
1131566461,dn73,dn73/dn73,crond,2918.0,(root) CMD (run-parts /etc/cron.hourly),E3,NORMAL
1712500339,guest,app,scheduler,3987.0,file downloaded from suspicious domain,ENG,NORMAL
1131566686,dn891,dn891/dn891,ntpd,2854.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131566897,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,NORMAL
1131567053,tbird-admin1,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name an654 an655 an656 an657 an658 an659 an660 an661 an662 an663 an664 an665 an666 an667 an668 an669 an670 an671 an672 an673 an674 an675 an676 an677 an678 an679 an680 an681 an682 an683 an684 an685 an686 an687 an688 an689 an690 an691 an692 an693 an694 an695 an696 an697 an698 an699 an700 an701 an702 an703 an704 an705 an706 an707 an708 an709 an710 an711 an712 an713 an714 an715 an716 an717 an718 an719 an720 an721 an722 an723 an724 an725 an726 an727 an728 an729 an730 an731 an732 an733 an734 an735 an736 an737 an738 an739 an740 an741 an742 an743 an744 an745 an746 an747 an748 an749 an750 an751 an752 an753 an754 an755 an756 an757 an758 an759 an760 an761 an762 an763 an764 an765 an766 an767 an768,E146,NORMAL
1131566461,dn596,dn596/dn596,crond,2728.0,(root) CMD (run-parts /etc/cron.hourly),E3,NORMAL
1131566849,cn698,cn698/cn698,ntpd,22859.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1716017742,unknown,internet,kernel,2532.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1131567263,dn509,dn509/dn509,ntpd,31359.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1710488998,attacker,internet,kernel,3338.0,Critical data corruption on block device,ANOM,ANOMALY
1732429579,admin,app,app,399.0,user login successful,ENG,NORMAL
1734460160,unknown,app,scheduler,5137.0,configuration updated by admin,ENG,NORMAL
1718753234,service,app,service,2121.0,password change requested,ENG,NORMAL
1131566588,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,NORMAL
1713226956,service,app,app,1153.0,suspicious activity observed for user john,ENG,NORMAL
1131567309,cn918,cn918/cn918,ntpd,29960.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1730460298,svc,dn73,sshd,804.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1731413830,svc,dn228,sshd,4471.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566566,bn506,bn506/bn506,ntpd,28888.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,divert,,not allocating divert_blk for non-ethernet device lo,E77,NORMAL
1131566523,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,NORMAL
1716298281,intruder,internet,sshd,5181.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1708986862,-,webserver,nginx,3672.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1729692069,-,webserver,nginx,4550.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1705575944,-,webserver,nginx,3415.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131566470,cn661,cn661/cn661,ntpd,18505.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131567078,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1724684320,unknown,app,cron,5550.0,user logout completed,ENG,NORMAL
1131566736,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,NORMAL
1735056450,admin,dn228,sshd,2942.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1734232032,admin,dn73,sshd,2316.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131567003,dn696,dn696/dn696,ntpd,3598.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131566637,cn747,cn747/cn747,ntpd,29165.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1131566490,eadmin1,src@eadmin1,sendmail,4306.0,unable to qualify my own domain name (eadmin1) -- using short name,E131,NORMAL
1721725084,unknown,app,service,8119.0,user login successful,ENG,NORMAL
1131566711,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,NORMAL
1131566461,dn700,dn700/dn700,crond,2913.0,(root) CMD (run-parts /etc/cron.hourly),E3,NORMAL
1706577676,admin,webserver,sshd,3565.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1722680659,admin,webserver,sshd,4548.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566668,cn912,cn912/cn912,ntpd,28300.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1717061066,admin,webserver,sshd,3194.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566498,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,NORMAL
1715708877,admin,dn73,sshd,681.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131567211,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1708065512,root,webserver,nginx,2256.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1725700797,-,webserver,nginx,1017.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1708869641,unknown,dmz,sshd,8111.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1733912071,root,dn3,sshd,876.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1730389275,-,webserver,nginx,2639.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566503,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,NORMAL
1131567055,tbird-admin1,local@tbird-admin1,divert,,not allocating divert_blk for non-ethernet device sit0,E77,NORMAL
1131567140,bn293,bn293/bn293,ntpd,24101.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1734238606,intruder,internet,postfix,6403.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1131567136,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,NORMAL
1723543513,-,webserver,nginx,4749.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131566980,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,NORMAL
1706020925,-,webserver,nginx,2746.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1706411947,attacker,webserver,app,3536.0,Critical data corruption on block device,ANOM,ANOMALY
1708146762,admin,app,scheduler,7896.0,file downloaded from suspicious domain,ENG,NORMAL
1729613141,-,webserver,nginx,3396.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1716122750,admin,app,app,9434.0,background job executed successfully,ENG,NORMAL
1131566501,aadmin1,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,NORMAL
1705776815,admin,dn3,sshd,4570.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1717984580,unknown,app,service,8180.0,suspicious activity observed for user john,ENG,NORMAL
1131566707,cn379,cn379/cn379,ntpd,10573.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1733935315,intruder,dmz,kernel,7670.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1131567048,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,NORMAL
1707964503,service,app,service,6398.0,file downloaded from suspicious domain,ENG,NORMAL
1721532520,admin,app,service,5813.0,file downloaded from suspicious domain,ENG,NORMAL
1705283244,admin,dn3,sshd,1288.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1723178742,admin,app,scheduler,3676.0,user login successful,ENG,NORMAL
1711934580,-,webserver,nginx,4232.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131567191,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1718773457,-,webserver,nginx,3305.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1709665924,admin,dn228,sshd,5830.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1724676409,guest,app,scheduler,99.0,multiple failed login attempts detected,ENG,NORMAL
1716147547,user1,dn3,sshd,5439.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566739,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1705366642,root,webserver,sshd,1393.0,session opened for user root by (uid=0),AUTH,NORMAL
1708215618,admin,webserver,sshd,5306.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131566495,badmin1,src@badmin1,sendmail,11176.0,"jA9J1WSU011176: from=root, size=1593894, class=0, nrcpts=1, msgid=<200511091901.jA9J1WSU011176@badmin1>, relay=#7#@localhost",E15,NORMAL
1131566756,bn361,bn361/bn361,ntpd,28875.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1709057164,intruder,dbserver,app,6896.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1131567292,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,NORMAL
1719457618,service,app,app,6484.0,file downloaded from suspicious domain,ENG,NORMAL
1131566566,bn506,bn506/bn506,ntpd,28888.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1707655352,-,webserver,nginx,4233.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566819,cn232,cn232/cn232,ntpd,10673.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1731126069,unknown,app,cron,7489.0,configuration updated by admin,ENG,NORMAL
1131567053,tbird-admin1,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name an910 an911 an912 an913 an914 an915 an916 an917 an918 an919 an920 an921 an922 an923 an924 an925 an926 an927 an928 an929 an930 an931 an932 an933 an934 an935 an936 an937 an938 an939 an940 an941 an942 an943 an944 an945 an946 an947 an948 an949 an950 an951 an952 an953 an954 an955 an956 an957 an958 an959 an960 an961 an962 an963 an964 an965 an966 an967 an968 an969 an970 an971 an972 an973 an974 an975 an976 an977 an978 an979 an980 an981 an982 an983 an984 an985 an986 an987 an988 an989 an990 an991 an992 an993 an994 an995 an996 an997 an998 an999 an1000 an1001 an1002 an1003 an1004 an1005 an1006 an1007 an1008 an1009 an1010 an1011 an1012 an1013 an1014 an1015 an1016 an1017 an1018 an1019 an1020 an1021 an1022 an1023 an1024,E146,NORMAL
1728984737,-,webserver,nginx,2056.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1720973834,-,webserver,nginx,2160.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1720004235,-,webserver,nginx,4286.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1730767508,service,app,service,9969.0,user logout completed,ENG,NORMAL
1705069841,admin,app,scheduler,6134.0,user logout completed,ENG,NORMAL
1728623982,user1,webserver,sshd,5246.0,session opened for user root by (uid=0),AUTH,NORMAL
1131567078,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1714203998,admin,dn73,sshd,767.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1709831477,root,dn3,sshd,1463.0,session opened for user root by (uid=0),AUTH,NORMAL
1721854687,svc,dn3,sshd,5532.0,session opened for user root by (uid=0),AUTH,NORMAL
1131567054,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,NORMAL
1131566880,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131567114,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1131567186,cn406,cn406/cn406,ntpd,17522.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1704942368,user1,dn73,sshd,2426.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131567298,cn564,cn564/cn564,ntpd,17934.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1716999988,attacker,dmz,sshd,3655.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1705379533,admin,dn3,sshd,3360.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1734771526,-,webserver,nginx,3124.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
